Kepler_OI_Name,Number_of_Planets,Planet_Radius_Earth,Equalibrium_Temp_K,Orbit_Period_Days,Star_Radius_Sun,Star_Temp_K,Star_Mass_Sun,Star_Surface_Gravity,Planet_Star_Radius_Ratio,Status
K00753.01,1,14.6,638.0,19.89913995,0.868,5853.0,0.961,4.544,0.154046,2
K00760.01,1,12.21,1103.0,4.959319244,1.082,5712.0,0.976,4.359,0.103379,2
K00777.01,1,7.51,467.0,40.4195037,0.781,5446.0,0.714,4.507,0.088069,2
K00780.02,2,19.45,734.0,7.2406612,0.765,5005.0,0.85,4.595,0.232818,2
K00115.03,3,0.55,1272.0,3.43591631,1.087,5779.0,0.941,4.339,0.004612,2
K00797.01,1,7.73,812.0,10.181584,0.836,5988.0,0.885,4.541,0.084708,2
K00802.01,1,13.6,643.0,19.62034692,0.905,5710.0,0.928,4.492,0.137595,2
K00815.01,1,7.61,511.0,34.84398644,0.871,5509.0,0.84,4.482,0.080046,2
K00820.01,1,30.09,1155.0,4.64090031,0.826,6463.0,0.786,4.5,0.333559,2
K00823.01,1,72.77,1947.0,1.028436523,0.99,6228.0,0.959,4.428,0.673134,2
K00868.01,1,10.59,188.0,235.9986399,0.657,4245.0,0.666,4.627,0.14756,2
K00856.01,1,14.21,552.0,39.74893077,0.964,6122.0,1.041,4.487,0.134949,2
K00858.01,1,19.02,733.0,13.61014819,0.903,5697.0,0.857,4.46,0.192842,2
K00865.01,1,8.98,366.0,119.0207044,1.062,5453.0,0.904,4.342,0.077431,2
K00871.01,1,22.94,723.0,12.94066866,0.809,5875.0,0.895,4.572,0.259639,2
K00883.01,1,12.04,929.0,2.688899233,0.639,4820.0,0.699,4.667,0.172543,2
K00901.01,1,4.87,432.0,12.73262407,0.541,3950.0,0.563,4.721,0.082519,2
K00902.01,1,4.78,226.0,83.92494032,0.509,3960.0,0.526,4.746,0.086015,2
K00914.01,1,1.87,1010.0,3.886655224,0.738,5662.0,0.813,4.61,0.023262,2
K00928.01,1,2.42,1194.0,2.494170338,0.829,5569.0,0.928,4.566,0.026777,2
K00924.01,1,4.06,577.0,39.4759093,1.031,6225.0,1.091,4.45,0.036074,2
K00935.04,4,1.94,1010.0,9.61731426,1.257,6035.0,0.958,4.22,0.01416,2
K01103.01,1,7.12,485.0,90.1240507,1.215,6520.0,1.279,4.375,0.053684,2
K01168.01,1,3.87,242.0,856.672115,1.309,6449.0,1.063,4.232,0.027062,2
K01169.01,1,1.32,1943.0,0.689210173,0.954,5630.0,1.064,4.505,0.012649,2
K00970.01,1,34.39,3145.0,3.9886021,13.652,4813.0,2.016,2.472,0.023067,2
K00971.01,1,133.56,5862.0,0.533059312,4.051,8523.0,2.166,3.559,0.301918,2
K01174.01,1,2.99,25.0,129995.7784,0.726,4500.0,0.717,4.572,0.037707,2
K01175.02,3,1.55,844.0,17.157236,1.487,5676.0,1.016,4.1,0.009558,2
K00972.01,2,8.25,1768.0,13.11896244,4.24,7221.0,2.018,3.488,0.017826,2
K00972.02,2,2.78,2101.0,7.82187328,4.24,7221.0,2.018,3.488,0.006005,2
K00974.01,1,2.52,675.0,53.5057611,1.762,6247.0,1.174,4.016,0.013111,2
K00151.01,1,5.24,848.0,13.4471791,1.041,6276.0,1.001,4.405,0.046114,2
K00134.01,1,12.1,588.0,67.5923754,1.744,6038.0,1.341,4.082,0.063536,2
K01118.01,1,2.67,1004.0,7.37290344,1.07,5973.0,0.982,4.371,0.022864,2
K01193.01,1,10.4,366.0,119.0624882,0.92,5697.0,0.76,4.392,0.103475,2
K01194.02,3,1.57,454.0,14.8623076,0.554,4362.0,0.59,4.722,0.025982,2
K00989.03,4,86.13,660.0,16.15811112,0.874,5619.0,0.956,4.536,0.902495,2
K01192.01,2,57.82,169.0,1295.362215,1.048,5609.0,0.889,4.346,0.505204,2
K00994.01,1,2.12,1046.0,4.2989201,0.986,5300.0,0.861,4.385,0.019694,2
K01066.01,1,9.29,943.0,5.714817603,0.842,5695.0,0.869,4.526,0.101045,2
K01127.03,3,1.19,1242.0,2.83668931,0.921,5831.0,1.016,4.517,0.011852,2
K00141.01,1,5.11,1164.0,2.624234833,0.899,5340.0,0.963,4.514,0.052044,2
K01070.03,3,1.92,410.0,92.77779,1.019,5888.0,1.053,4.444,0.017215,2
K01206.01,1,5.89,292.0,422.917678,1.444,5796.0,1.004,4.12,0.037343,2
K01145.01,1,2.32,621.0,30.5872153,1.082,5944.0,1.024,4.38,0.01965,2
K01081.01,1,28.15,905.0,9.95639775,1.053,6161.0,1.15,4.454,0.244849,2
K01082.01,4,1.67,804.0,6.50327035,0.843,4999.0,0.8,4.49,0.018135,2
K01082.02,4,1.42,938.0,4.09667624,0.843,4999.0,0.8,4.49,0.01546,2
K00950.01,1,8.31,286.0,31.20169247,0.449,3748.0,0.461,4.796,0.169571,2
K01154.01,1,26.06,1626.0,6.810823723,2.079,7226.0,1.461,3.967,0.114797,2
K01095.01,1,6.57,449.0,51.59809554,0.859,5681.0,0.957,4.551,0.070071,2
K01096.01,1,9.8,139.0,1500.0,0.76,5606.0,0.832,4.597,0.118113,2
K01032.01,1,18.35,206.0,1500.140677,2.283,5009.0,1.083,3.755,0.07359,2
K01360.03,3,0.86,1589.0,0.764017553,0.755,5142.0,0.84,4.602,0.010487,2
K01362.01,1,2.58,540.0,20.51360192,0.704,5310.0,0.733,4.608,0.033497,2
K01426.03,3,32.6,325.0,150.0189511,0.897,5618.0,0.846,4.46,0.332851,2
K01239.01,2,1.98,2149.0,0.783276173,1.233,5640.0,0.979,4.247,0.014734,2
K01239.02,2,2.09,1348.0,3.17405898,1.233,5640.0,0.979,4.247,0.015521,2
K01431.01,1,7.79,241.0,345.1589354,0.931,5597.0,1.032,4.515,0.076581,2
K01242.01,1,8.48,415.0,99.6442783,1.016,6102.0,1.049,4.447,0.076417,2
K01246.01,1,5.74,1051.0,19.03723442,2.892,5248.0,1.017,3.523,0.018189,2
K01251.01,1,23.23,1982.0,0.576078683,0.816,5693.0,0.911,4.57,0.260658,2
K01255.01,1,11.9,398.0,78.9257421,0.882,5750.0,0.98,4.538,0.123557,2
K01315.01,1,1.9,1132.0,6.84639884,1.31,6065.0,1.115,4.251,0.013285,2
K01268.01,1,13.57,321.0,268.9410974,1.306,5798.0,1.041,4.224,0.095141,2
K01328.01,1,5.04,364.0,80.9669561,0.737,5611.0,0.824,4.61,0.062648,2
K01331.01,1,1.88,697.0,6.80082032,0.688,4805.0,0.769,4.633,0.025016,2
K01445.02,3,0.76,545.0,54.325574,1.137,6343.0,1.213,4.411,0.00612,2
K01271.01,1,11.52,437.0,162.0479502,1.567,6309.0,1.294,4.16,0.067347,2
K01393.01,1,2.12,797.0,1.694740233,0.527,3764.0,0.555,4.739,0.036824,2
K01455.01,1,16.43,742.0,15.06806077,0.96,5982.0,1.047,4.493,0.156734,2
K01276.01,2,2.57,634.0,22.79020351,1.053,5478.0,0.914,4.354,0.02233,2
K01276.02,2,1.47,760.0,13.26079792,1.053,5478.0,0.914,4.354,0.01276,2
K01336.04,4,1.61,1212.0,4.45814897,1.083,6100.0,1.017,4.376,0.013643,2
K01397.01,1,1.89,512.0,6.247030799,0.487,3821.0,0.503,4.764,0.035446,2
K01208.01,1,6.43,238.0,700.0029822,1.118,6487.0,1.136,4.397,0.052659,2
K01209.01,1,5.95,251.0,272.0868353,0.791,5587.0,0.806,4.548,0.068915,2
K01338.02,3,1.66,527.0,42.0370662,0.96,5823.0,0.899,4.427,0.015824,2
K01338.03,3,1.4,663.0,21.0112068,0.96,5823.0,0.899,4.427,0.013379,2
K01399.01,1,2.27,682.0,8.75059775,0.779,4942.0,0.884,4.599,0.026678,2
K01225.01,1,25.0,827.0,1.714274727,0.535,3874.0,0.541,4.715,0.427965,2
K01357.01,1,2.87,1124.0,3.014330766,0.953,5209.0,0.925,4.446,0.027625,2
K01358.01,4,2.66,744.0,5.644914154,0.714,4769.0,0.799,4.622,0.03411,2
K01420.01,1,4.44,585.0,13.35151248,0.754,4843.0,0.755,4.562,0.053942,2
K01421.01,1,10.23,157.0,1693.663623,1.021,5923.0,1.059,4.445,0.091785,2
K01358.02,4,1.92,643.0,8.74292005,0.714,4769.0,0.799,4.622,0.024586,2
K01358.03,4,1.33,860.0,3.64830183,0.714,4769.0,0.799,4.622,0.017009,2
K01358.04,4,1.23,997.0,2.345863002,0.714,4769.0,0.799,4.622,0.015717,2
K01359.02,2,6.45,376.0,104.8205868,0.85,5986.0,0.886,4.527,0.069522,2
K01303.01,1,3.29,584.0,34.2966363,1.167,5490.0,0.911,4.263,0.025847,2
K01560.01,1,11.18,575.0,31.56904354,0.998,5654.0,0.886,4.387,0.102553,2
K01498.02,2,1.62,1532.0,2.42150341,1.195,6213.0,1.27,4.387,0.01238,2
K01499.02,3,0.62,1780.0,0.840594032,0.885,5440.0,0.782,4.438,0.006393,2
K01499.03,3,0.89,914.0,6.20920207,0.885,5440.0,0.782,4.438,0.009191,2
K01619.01,1,0.66,487.0,20.6654374,0.676,4830.0,0.671,4.605,0.008896,2
K01622.01,1,3.51,765.0,69.8347983,2.022,7732.0,1.774,4.075,0.01588,2
K01731.01,2,2.36,1014.0,2.59488443,0.797,4748.0,0.776,4.526,0.02711,2
K01733.01,1,1.72,513.0,19.18109525,0.587,5214.0,0.591,4.673,0.026864,2
K01630.01,1,1.4,744.0,11.30507984,0.844,5705.0,0.936,4.556,0.015211,2
K01639.02,2,1.17,966.0,9.9824036,1.139,6273.0,1.092,4.364,0.009376,2
K01764.01,1,7.25,601.0,12.68173393,0.701,4976.0,0.677,4.577,0.094651,2
K01773.01,1,13.83,329.0,83.09708021,0.636,5286.0,0.626,4.627,0.199089,2
K01510.01,1,1.63,1455.0,0.839961456,0.718,4932.0,0.808,4.618,0.020846,2
K01573.02,2,1.38,956.0,7.136922,0.921,6086.0,1.003,4.511,0.013676,2
K01751.02,2,2.97,582.0,20.99757968,0.895,5211.0,0.817,4.447,0.030358,2
K01574.03,4,1.98,1285.0,5.83393857,1.699,5597.0,0.969,3.963,0.010694,2
K01647.03,3,1.02,1046.0,6.33027476,1.07,5900.0,0.964,4.363,0.00871,2
K01758.01,1,3.28,930.0,5.59728249,0.858,5610.0,0.953,4.551,0.034955,2
K01576.03,3,1.23,653.0,23.3397956,1.084,5671.0,0.983,4.36,0.010418,2
K01656.01,1,3.62,570.0,51.3901452,1.292,6074.0,1.173,4.284,0.025685,2
K01581.01,2,3.15,515.0,29.5422566,0.803,5510.0,0.877,4.572,0.035889,2
K01582.01,1,11.32,353.0,186.4361811,1.37,5393.0,0.926,4.132,0.075675,2
K01660.01,1,1.99,537.0,35.6364022,0.887,5926.0,0.978,4.532,0.020525,2
K01458.01,1,7.19,898.0,8.98128472,1.022,5977.0,1.133,4.473,0.064401,2
K01527.01,1,3.64,283.0,192.667139,0.878,5401.0,0.863,4.487,0.037986,2
K01587.01,1,29.02,402.0,52.971584,0.789,5204.0,0.808,4.55,0.336767,2
K01665.02,2,1.07,1112.0,5.91393977,1.129,6194.0,1.208,4.415,0.00867,2
K01675.01,1,21.92,681.0,14.62399621,0.815,5753.0,0.907,4.57,0.246245,2
K01465.01,1,10.15,799.0,9.771462706,0.853,5812.0,0.947,4.551,0.108981,2
K01466.01,1,10.83,214.0,281.5628889,0.776,4810.0,0.755,4.536,0.127752,2
K01681.01,4,1.41,445.0,6.93910337,0.42,3638.0,0.45,4.844,0.030804,2
K01537.01,1,1.39,1144.0,10.19154678,1.684,6212.0,1.156,4.049,0.007567,2
K01590.01,3,1.93,620.0,12.89006728,0.812,4915.0,0.781,4.512,0.021714,2
K00185.01,1,21.19,595.0,23.21050996,0.809,5875.0,0.895,4.572,0.239908,2
K01590.03,3,1.3,865.0,4.74666128,0.812,4915.0,0.781,4.512,0.014655,2
K01473.01,1,7.58,604.0,23.02028478,0.956,5613.0,1.046,4.496,0.072584,2
K01475.03,3,1.22,669.0,4.72941177,0.603,4224.0,0.609,4.662,0.018507,2
K00191.03,4,1.2,1846.0,0.708621057,0.887,5422.0,0.874,4.484,0.012345,2
K01477.01,1,9.06,272.0,169.4976085,0.787,5270.0,0.9,4.592,0.105415,2
K01546.01,1,11.92,1748.0,0.917568975,0.893,5713.0,1.01,4.541,0.122207,2
K01597.01,1,2.44,1116.0,7.79668781,1.276,6521.0,1.334,4.352,0.017502,2
K01480.02,2,1.19,754.0,7.00447892,0.808,4883.0,0.779,4.515,0.013481,2
K01547.01,1,13.72,614.0,30.69395532,1.018,6137.0,1.086,4.46,0.123454,2
K01549.01,1,16.61,571.0,29.48106127,0.901,5631.0,0.762,4.41,0.168781,2
K01708.01,1,5.0,686.0,32.7737631,1.534,5640.0,1.023,4.076,0.029843,2
K01552.01,1,9.4,325.0,77.63424586,0.755,4812.0,0.734,4.548,0.113974,2
K01962.01,1,2.31,691.0,32.85862571,1.414,5899.0,0.995,4.135,0.014989,2
K01964.01,1,0.6,1273.0,2.229326354,0.865,5587.0,0.914,4.525,0.006393,2
K02037.01,3,4.28,375.0,73.7578875,0.93,5029.0,0.847,4.429,0.042132,2
K02037.03,3,2.26,768.0,8.56267266,0.93,5029.0,0.847,4.429,0.022272,2
K01972.01,2,2.88,830.0,17.79108667,1.34,5855.0,0.92,4.148,0.019651,2
K02042.01,1,17.8,1077.0,63.0732241,6.354,6234.0,2.382,3.209,0.025655,2
K01906.01,1,3.61,760.0,8.710442022,0.809,5416.0,0.9,4.575,0.040896,2
K01843.02,2,0.86,503.0,6.35585682,0.522,3706.0,0.555,4.747,0.015018,2
K01845.02,2,10.69,1168.0,5.05821338,1.667,4883.0,0.951,3.972,0.058714,2
K02052.01,1,4.31,1279.0,4.22464216,1.14,6343.0,1.213,4.408,0.03465,2
K01856.01,1,4.33,592.0,46.2991052,1.507,5396.0,0.898,4.035,0.026296,2
K02064.01,1,2.17,1096.0,6.31219171,1.075,6322.0,1.124,4.426,0.018482,2
K01858.02,2,2.06,410.0,86.049055,0.997,5733.0,0.981,4.432,0.018911,2
K01860.03,4,1.61,1253.0,3.07644709,1.022,5670.0,0.949,4.397,0.01442,2
K01784.01,1,8.8,1114.0,5.007414194,1.042,5957.0,1.034,4.417,0.07733,2
K01861.01,1,3.56,824.0,17.50441726,1.329,5815.0,0.933,4.16,0.024535,2
K02009.01,1,2.23,398.0,86.7490807,0.97,5579.0,0.901,4.419,0.021098,2
K01793.01,1,8.01,1262.0,3.261759866,0.945,6131.0,1.023,4.497,0.077582,2
K00210.01,1,17.36,735.0,20.92735802,1.109,6126.0,1.021,4.358,0.143383,2
K01871.01,2,2.81,276.0,92.7297248,0.675,4580.0,0.748,4.641,0.038187,2
K01872.01,1,11.26,506.0,30.5231459,0.79,5518.0,0.885,4.585,0.130484,2
K01934.01,1,2.11,443.0,28.78270955,0.745,4774.0,0.77,4.58,0.025875,2
K01803.01,3,2.34,830.0,4.539297295,0.724,4914.0,0.783,4.61,0.029574,2
K00211.01,1,11.13,413.0,124.0358994,1.28,5822.0,1.047,4.244,0.079644,2
K01942.01,2,2.67,676.0,10.84969477,0.778,5251.0,0.869,4.592,0.031398,2
K01945.02,2,1.22,654.0,17.1181036,0.929,5576.0,1.031,4.515,0.012008,2
K01946.01,1,2.76,876.0,8.29482811,0.939,5773.0,0.967,4.478,0.026936,2
K01816.01,1,3.9,656.0,10.24061136,0.64,5227.0,0.628,4.623,0.055757,2
K01884.01,2,4.37,548.0,23.11707222,0.796,5275.0,0.739,4.505,0.050285,2
K01884.02,2,1.73,926.0,4.77502117,0.796,5275.0,0.739,4.505,0.019883,2
K00212.01,1,6.61,1043.0,5.69590202,0.94,6106.0,1.013,4.497,0.064358,2
K02248.04,4,0.99,1082.0,2.64622742,0.787,5167.0,0.812,4.555,0.011576,2
K02174.01,4,2.44,609.0,6.69332825,0.637,4245.0,0.649,4.641,0.035078,2
K02343.01,1,2.32,614.0,29.0726293,1.042,5799.0,0.928,4.37,0.020385,2
K02261.02,2,0.9,828.0,6.6254781,0.832,5211.0,0.799,4.5,0.009946,2
K02272.01,1,1.31,3015.0,1.34145255,2.389,7495.0,1.754,3.926,0.005021,2
K02186.01,1,3.79,620.0,14.97974335,0.853,5062.0,0.803,4.481,0.040734,2
K02188.02,2,0.86,983.0,6.7445683,0.923,6106.0,0.974,4.496,0.008556,2
K02189.01,1,4.44,459.0,33.35859852,0.799,5009.0,0.763,4.515,0.050925,2
K02369.02,3,1.34,1012.0,6.3143447,0.969,6075.0,1.048,4.486,0.012685,2
K02370.01,1,7.76,761.0,78.7327023,2.763,6715.0,1.581,3.754,0.025724,2
K02124.01,1,1.45,311.0,42.3375799,0.581,4132.0,0.593,4.682,0.022832,2
K02206.01,1,1.64,1459.0,1.834277283,0.958,5751.0,0.962,4.458,0.015647,2
K02354.01,1,40.32,1756.0,1.151244686,0.921,6086.0,1.003,4.511,0.400856,2
K02357.01,2,2.27,1616.0,2.42088277,1.53,5583.0,1.017,4.077,0.013564,2
K02288.01,1,4.08,456.0,38.103908,0.771,5250.0,0.721,4.522,0.048466,2
K02364.01,1,3.86,1367.0,5.24242029,1.829,5383.0,0.813,3.824,0.019344,2
K02217.01,1,2.95,460.0,37.8034121,0.819,5329.0,0.912,4.572,0.033027,2
K02294.01,1,3.03,400.0,131.485184,1.242,5765.0,0.968,4.236,0.022374,2
K02295.01,1,0.52,622.0,16.2908527,0.797,5425.0,0.822,4.549,0.006003,2
K02373.01,1,2.28,353.0,147.281212,1.054,5708.0,0.939,4.365,0.0198,2
K02298.01,3,0.7,469.0,16.6671415,0.525,4729.0,0.534,4.726,0.012198,2
K02222.01,1,13.98,1526.0,34.135676,5.555,7818.0,2.607,3.365,0.023039,2
K02150.01,2,29.33,683.0,18.5084526,0.938,5942.0,1.028,4.506,0.286358,2
K02224.02,2,1.47,391.0,86.130534,0.876,5830.0,0.97,4.54,0.015395,2
K02226.01,1,2.51,805.0,8.46354384,0.887,5427.0,0.896,4.495,0.025894,2
K02312.01,1,2.38,505.0,176.331289,2.251,6146.0,1.166,3.8,0.009675,2
K02081.01,2,4.27,1506.0,6.2141496,3.152,5295.0,1.501,3.617,0.0124,2
K00227.01,1,2.45,350.0,17.65737838,0.47,3745.0,0.49,4.784,0.047823,2
K02159.01,2,1.32,964.0,7.5966998,1.091,5716.0,0.955,4.343,0.011117,2
K02324.01,1,1.55,1711.0,1.204686597,1.0,5780.0,1.0,4.438,0.014218,2
K02093.01,3,20.75,2628.0,6.78341325,8.769,5096.0,0.763,2.435,0.021665,2
K02167.02,3,1.39,1047.0,6.95787,1.025,6240.0,0.975,4.406,0.012454,2
K02248.02,4,1.05,704.0,9.4907638,0.746,5290.0,0.821,4.604,0.012848,2
K02248.03,4,1.08,1638.0,0.76196247,0.787,5167.0,0.812,4.555,0.012566,2
K02169.04,4,0.37,1225.0,2.19251903,0.842,5450.0,0.944,4.563,0.004065,2
K02554.01,2,13.72,325.0,39.7557642,0.511,4405.0,0.513,4.732,0.245914,2
K02554.02,2,0.94,510.0,10.27127527,0.511,4405.0,0.513,4.732,0.016888,2
K00253.02,2,1.57,359.0,20.6180348,0.576,3757.0,0.581,4.681,0.024893,2
K02486.01,1,1.42,1371.0,4.267961416,1.237,6395.0,1.048,4.275,0.010492,2
K02560.01,1,1.68,543.0,18.1209388,0.774,4905.0,0.75,4.536,0.019889,2
