Number of Planets,Planet-Star Radius Ratio,Orbit Period (Days),Planet Radius (Earth),Equalibrium Temp (K),Star Temp (K),Star Radius,Star Mass,Star Surface Gravity,Status
1,0.496613,3.495457889,84.49,2051.0,8529.0,1.558,1.572,4.249,0
1,0.255027,4.01668015,22.11,1016.0,5448.0,0.794,0.721,4.497,0
1,0.008174,1.89134156,0.99,1673.0,6387.0,1.105,1.145,4.41,0
1,1.213101,2.881100027,446.29,2946.0,8104.0,3.369,1.957,3.675,0
1,0.008208,0.806277023,0.89,2046.0,6122.0,0.996,1.07,4.471,0
1,0.008629,0.513482156,0.83,2072.0,5495.0,0.882,0.887,4.495,0
3,0.017177,225.66716,1.94,331.0,6363.0,1.035,1.083,4.444,0
1,0.010053,4.24748886,1.01,1079.0,5807.0,0.922,1.036,4.524,0
1,0.005392,1.000012952,2.12,2858.0,5176.0,3.605,1.621,3.534,0
1,0.645784,0.878803439,51.97,1347.0,4524.0,0.737,0.727,4.566,0
1,0.561344,1.560158562,45.91,1223.0,4926.0,0.749,0.724,4.548,0
1,0.507247,34.18830271,74.5,660.0,5757.0,1.345,0.898,4.134,0
1,0.020507,8.65303996,1.88,764.0,5301.0,0.84,0.869,4.528,0
1,0.014108,8.65311903,0.85,493.0,3929.0,0.55,0.559,4.705,0
1,0.009789,12.4253812,1.14,823.0,5925.0,1.066,1.07,4.412,0
1,0.061347,12.42555999,4.72,599.0,4922.0,0.704,0.681,4.576,0
1,0.035212,12.4257442,8.43,1551.0,8691.0,2.193,2.069,4.072,0
1,0.022225,12.4254241,2.17,755.0,5853.0,0.895,0.99,4.529,0
1,0.335774,2.991884392,40.11,1486.0,6596.0,1.094,1.098,4.4,0
1,0.500082,1.795273026,55.26,1642.0,6363.0,1.012,1.065,4.456,0
1,0.004451,0.755109271,0.47,1961.0,5606.0,0.962,0.829,4.39,0
1,0.008231,0.755101141,0.19,680.0,3256.0,0.207,0.184,5.071,0
1,0.011095,1.75251585,1.02,1447.0,5952.0,0.844,0.932,4.554,0
1,0.00734,1.752450163,0.79,1552.0,5779.0,0.99,0.827,4.364,0
1,0.011679,8.27923132,1.08,815.0,5631.0,0.847,0.946,4.557,0
1,0.633509,2.212877035,69.18,1507.0,6153.0,1.0,0.927,4.405,0
1,0.009161,0.845097627,0.78,1584.0,5252.0,0.783,0.896,4.593,0
1,0.614952,17.44564047,63.46,682.0,5759.0,0.945,0.984,4.481,0
1,0.134636,14.31315739,34.98,1144.0,5750.0,2.379,1.041,3.703,0
1,0.420848,0.676990194,37.5,1919.0,5813.0,0.816,0.903,4.568,0
1,0.047936,0.515875396,7.22,3189.0,7229.0,1.38,1.32,4.278,0
1,0.00849,2.83401711,0.93,1381.0,6247.0,1.002,1.045,4.458,0
1,0.010722,0.566803996,0.64,1350.0,4373.0,0.544,0.569,4.722,0
1,0.010897,0.566799927,0.77,1649.0,5092.0,0.645,0.712,4.671,0
1,0.008583,0.566786121,0.79,1984.0,5603.0,0.846,0.941,4.556,0
1,0.00764,0.56679797,0.65,1799.0,5230.0,0.777,0.873,4.594,0
1,0.006762,0.566802891,1.29,3111.0,6487.0,1.748,1.343,4.08,0
1,0.005142,1.01884975,0.47,1754.0,6068.0,0.829,0.926,4.568,0
1,0.586321,32.4403392,44.56,448.0,5081.0,0.696,0.668,4.578,0
1,0.101732,0.552141897,10.04,2206.0,5952.0,0.904,0.913,4.486,0
1,0.465605,2.62387291,74.23,1790.0,6728.0,1.46,1.257,4.206,0
1,0.458574,0.75509861,60.74,2359.0,6038.0,1.213,0.864,4.206,0
1,0.499517,3.671661096,105.82,1967.0,7343.0,1.94,1.436,4.02,0
1,0.245552,22.67314568,30.92,684.0,5619.0,1.153,0.901,4.269,0
1,0.008052,0.50948306,1.22,3024.0,6344.0,1.39,0.869,4.091,0
1,0.570845,17.32996587,42.58,548.0,5079.0,0.683,0.659,4.588,0
1,0.493645,1.890227354,42.05,1236.0,5356.0,0.78,0.872,4.589,0
1,0.5,1.387206724,103.41,2619.0,7207.0,1.894,1.499,4.06,0
1,0.006227,1.38718209,0.68,1707.0,6122.0,0.996,1.07,4.471,0
2,0.39437,35.02656485,34.88,489.0,5546.0,0.81,0.907,4.575,0
1,0.500905,3.138580493,59.24,1281.0,5593.0,1.083,0.876,4.311,0
1,87.751617,581.0723,161858.0,639.0,5026.0,16.891,3.319,2.504,0
1,0.498009,3.50474265,200.24,2689.0,7624.0,3.682,2.068,3.622,0
1,0.375283,2.14344093,28.69,1033.0,4817.0,0.7,0.767,4.624,0
1,0.327827,9.058487716,20.51,547.0,4340.0,0.573,0.561,4.671,0
1,0.531206,2.856085147,88.52,1739.0,6604.0,1.526,1.283,4.178,0
1,0.007986,0.876941133,0.85,1938.0,6018.0,0.975,1.058,4.485,0
1,0.674816,39.23814157,90.93,656.0,6599.0,1.234,1.248,4.35,0
1,0.316079,53.7406575,25.44,398.0,5288.0,0.737,0.748,4.577,0
1,0.308055,7.436016459,31.39,968.0,6214.0,0.933,1.005,4.501,0
1,0.005752,0.750737313,0.48,1603.0,5151.0,0.761,0.874,4.602,0
1,0.629284,14.36102158,45.9,594.0,5229.0,0.668,0.659,4.607,0
1,0.473278,2.570431263,50.18,1411.0,6244.0,0.971,1.021,4.473,0
1,0.560736,6.64024496,74.4,1114.0,6085.0,1.215,1.055,4.293,0
1,0.26853,14.84424039,28.97,810.0,6161.0,0.988,0.829,4.367,0
1,0.499778,4.42158021,188.89,2565.0,8026.0,3.461,1.95,3.65,0
1,0.50385,25.32169873,56.62,655.0,6109.0,1.029,1.099,4.455,0
2,0.56077,37.87848359,46.42,503.0,5985.0,0.758,0.846,4.603,0
1,0.303606,10.11614452,17.21,549.0,4717.0,0.519,0.536,4.737,0
1,0.004997,0.684496369,1.12,2913.0,5800.0,2.053,1.129,3.866,0
1,0.353327,1.953285321,151.56,2927.0,6450.0,3.928,1.782,3.501,0
1,0.610513,1.012174295,114.4,2737.0,6987.0,1.716,1.343,4.096,0
2,0.011407,346.36642,1.57,314.0,6327.0,1.259,1.089,4.276,0
1,0.50075,0.892061734,46.75,1724.0,5561.0,0.855,0.866,4.512,0
1,0.485917,3.471399214,89.62,1558.0,6026.0,1.689,1.315,4.101,0
1,0.405528,4.176929219,31.35,938.0,5462.0,0.708,0.799,4.628,0
1,0.280392,0.823014905,22.17,1482.0,4975.0,0.724,0.818,4.614,0
1,0.006943,0.796815149,10.23,5480.0,4897.0,13.499,1.935,2.464,0
1,0.487824,26.95123768,146.33,1082.0,6675.0,2.747,1.54,3.748,0
1,0.513822,18.11208877,96.62,1068.0,7323.0,1.722,1.587,4.167,0
1,0.439752,4.408295716,35.68,942.0,5496.0,0.743,0.825,4.607,0
1,0.315913,8.665259912,82.42,1378.0,6071.0,2.389,1.301,3.796,0
1,0.439064,4.726086185,41.38,1032.0,5873.0,0.863,0.954,4.547,0
1,0.468421,8.643550046,38.21,779.0,5679.0,0.747,0.849,4.605,0
1,0.003534,1.51945182,0.5,1901.0,6168.0,1.307,1.105,4.25,0
1,0.007807,0.759755409,0.91,2121.0,6090.0,1.071,1.173,4.447,0
1,0.494921,5.082523739,61.88,1266.0,6507.0,1.145,1.049,4.343,0
1,0.005034,1.02547271,0.94,2657.0,6862.0,1.712,1.395,4.114,0
1,0.519578,1.025465924,106.84,2710.0,6700.0,1.883,1.424,4.041,0
1,0.495271,74.98529295,49.22,425.0,5955.0,0.91,0.999,4.52,0
1,0.667642,25.76205672,74.87,604.0,5539.0,1.027,0.95,4.393,0
1,0.691753,1.195516859,75.54,1715.0,5780.0,1.0,1.0,4.438,0
1,0.480699,1.995728294,45.2,1409.0,5807.0,0.861,0.771,4.455,0
1,0.294295,10.76839193,52.8,970.0,5226.0,1.643,0.921,3.97,0
1,0.006287,0.733724504,0.96,2601.0,6175.0,1.405,0.904,4.099,0
1,0.640248,5.08840787,55.3,937.0,5618.0,0.791,0.884,4.583,0
1,0.255131,18.52782408,64.66,1080.0,6154.0,2.321,1.219,3.793,0
1,0.340205,12.15524112,34.62,788.0,5761.0,0.932,0.821,4.413,0
1,0.04497,4.48559215,0.95,365.0,3236.0,0.193,0.169,5.097,1
1,0.004848,0.566789763,0.4,1984.0,5799.0,0.758,0.836,4.6,0
1,0.008837,0.566811926,0.91,2293.0,6165.0,0.942,0.965,4.474,0
1,0.499372,2.525386934,67.24,1701.0,6826.0,1.233,1.211,4.337,0
1,0.005078,0.566801506,0.62,2557.0,6398.0,1.111,1.023,4.358,0
1,0.009761,0.566803738,1.13,2450.0,6300.0,1.057,1.028,4.404,0
1,0.009417,1.69421771,0.74,1274.0,5402.0,0.717,0.731,4.591,0
1,0.437751,2.739477089,50.48,1475.0,6469.0,1.056,1.095,4.431,0
1,0.396962,1.307761491,29.17,1298.0,5112.0,0.673,0.651,4.596,0
1,0.314179,4.028671454,52.42,1492.0,6327.0,1.528,1.252,4.168,0
1,0.484238,2.30118753,140.23,2783.0,7970.0,2.652,1.906,3.871,0
1,0.675588,0.449249224,95.83,2941.0,6338.0,1.299,1.065,4.239,0
1,0.009437,0.687004402,2.89,3535.0,6240.0,2.803,1.385,3.684,0
1,0.011479,0.91839938,1.0,1558.0,5222.0,0.795,0.828,4.556,0
1,0.003499,0.94356284,0.76,3176.0,7693.0,1.984,1.737,4.083,0
1,0.241376,2.243569483,21.11,1364.0,6081.0,0.801,0.786,4.526,0
1,0.600079,8.258181993,58.19,809.0,5306.0,0.888,0.802,4.445,0
1,0.145429,1.81139053,14.47,1466.0,5941.0,0.911,1.001,4.519,0
1,0.591183,7.09520543,50.23,813.0,5481.0,0.778,0.871,4.592,0
1,0.447326,0.651731691,71.9,2604.0,5791.0,1.472,0.89,4.052,0
1,0.007416,0.50818743,1.26,3274.0,7141.0,1.56,1.558,4.243,0
1,0.207722,40.06967462,27.38,588.0,5911.0,1.207,1.112,4.321,0
1,0.02222,55.884827,2.11,438.0,5668.0,0.868,0.963,4.545,0
1,0.01077,3.75938475,3.1,1677.0,4976.0,2.638,0.868,3.534,0
1,0.462694,10.6840477,26.43,444.0,3887.0,0.523,0.553,4.743,0
1,0.42291,10.67459836,68.58,1083.0,6496.0,1.485,1.312,4.212,0
1,0.375137,2.305097141,89.22,2753.0,8851.0,2.178,2.106,4.085,0
1,0.377415,0.974477904,618.37,5205.0,5210.0,15.004,3.512,2.631,0
1,0.665088,18.52591745,64.42,618.0,5492.0,0.887,0.978,4.533,0
1,0.44673,0.502454299,43.95,2336.0,6134.0,0.901,0.932,4.498,0
1,0.583164,27.30815016,47.06,523.0,5541.0,0.739,0.747,4.574,0
1,0.390852,1.262742487,134.45,2548.0,5273.0,3.15,1.511,3.621,0
1,0.319159,1.222127938,30.32,1470.0,5157.0,0.87,0.806,4.465,0
1,0.424975,8.627475562,188.55,1446.0,5146.0,4.063,1.795,3.475,0
1,0.013925,0.589753355,1.03,1760.0,5414.0,0.678,0.759,4.648,0
1,0.457086,2.751566365,42.98,1171.0,5461.0,0.861,0.851,4.497,0
1,0.639362,0.760935268,35.68,1285.0,4675.0,0.511,0.523,4.74,0
2,0.008054,1.33258772,1.13,1825.0,5576.0,1.289,0.963,4.201,0
1,0.230713,1.353414369,216.31,3617.0,4850.0,8.586,1.969,2.865,0
1,0.004506,2.9590637,0.65,1564.0,6192.0,1.322,0.999,4.195,0
1,0.013818,1.806631432,1.05,1059.0,4606.0,0.699,0.696,4.591,0
1,0.498785,15.06649153,88.56,932.0,5751.0,1.626,1.028,4.028,0
1,0.207158,1.831829703,49.38,2078.0,5269.0,2.183,0.806,3.667,0
1,0.194328,0.738527259,49.08,2978.0,5869.0,2.313,1.302,3.825,0
1,0.462389,0.89627093,43.47,1733.0,5551.0,0.861,0.842,4.493,0
1,0.008961,1.06100327,0.94,1793.0,5966.0,0.961,1.049,4.493,0
1,0.394152,0.922030594,49.63,2194.0,6484.0,1.153,1.178,4.386,0
1,0.0151,611.09299,1.53,215.0,6032.0,0.929,1.014,4.508,0
1,0.552011,24.71479071,112.24,901.0,6300.0,1.862,1.214,3.982,0
1,0.431738,1.161947482,68.69,2174.0,6225.0,1.457,1.242,4.204,0
1,0.169749,0.607191908,12.44,1759.0,5370.0,0.671,0.649,4.598,0
1,0.014278,2.2502073,19.94,3637.0,4507.0,12.787,1.467,2.391,0
1,0.490732,0.648775795,41.58,1714.0,5143.0,0.776,0.796,4.559,0
1,0.521136,4.132521615,93.1,1628.0,6567.0,1.636,1.084,4.045,0
1,99.230606,410.88527,200346.0,774.0,5015.0,18.489,2.725,2.34,0
1,0.627086,0.938905082,205.64,4281.0,8615.0,3.003,2.002,3.784,0
1,0.005777,0.93891532,1.13,2667.0,6534.0,1.797,1.395,4.074,0
1,0.413232,16.29421371,68.05,929.0,6237.0,1.508,1.156,4.145,0
1,0.653041,11.02520205,164.02,1294.0,6047.0,2.3,1.021,3.724,0
1,0.626194,10.81916946,67.76,850.0,5955.0,0.991,0.961,4.429,0
1,0.415869,2.680514453,48.86,1431.0,6038.0,1.076,0.958,4.356,0
1,0.37184,1.053573674,299.87,4319.0,5838.0,7.385,2.172,3.038,0
1,0.010926,0.970085646,18.65,5119.0,4555.0,15.63,1.974,2.346,0
1,0.163049,63.52017525,77.1,745.0,4938.0,4.33,1.669,3.388,0
1,0.614184,11.30098763,97.12,1019.0,6143.0,1.448,1.118,4.165,0
1,0.499998,2.182515126,128.15,2703.0,8051.0,2.347,1.856,3.966,0
1,0.604473,2.659418888,61.52,1352.0,6156.0,0.932,1.0,4.5,0
1,0.005385,2.31610674,0.7,1559.0,6025.0,1.193,1.036,4.3,0
1,0.011996,0.948683571,1.12,1665.0,5576.0,0.852,0.953,4.556,0
1,0.010068,1.65546056,0.9,1331.0,5438.0,0.82,0.92,4.574,0
1,0.528324,1.655472351,125.25,2546.0,6725.0,2.171,1.247,3.86,0
1,0.303185,1.759276227,40.79,1861.0,6656.0,1.232,1.248,4.351,0
1,0.009335,1.09206792,0.74,1320.0,4856.0,0.728,0.793,4.609,0
1,0.518451,1.613014741,157.33,3145.0,7832.0,2.779,1.93,3.836,0
1,0.039866,6.2089181,9.2,1378.0,5548.0,2.113,1.021,3.797,0
1,0.004639,0.77996263,0.83,2607.0,6002.0,1.629,1.041,4.032,0
1,0.561645,18.64632309,213.31,1194.0,5786.0,3.478,1.536,3.542,0
1,0.010864,3.6673005,0.62,627.0,3823.0,0.519,0.525,4.729,0
1,0.67147,3.044771557,231.93,2816.0,8199.0,3.163,2.039,3.747,0
1,0.513647,0.773144492,107.13,2860.0,6413.0,1.91,1.453,4.038,0
1,0.008982,2.66811113,1.53,1792.0,6593.0,1.561,1.302,4.164,0
1,0.286534,50.44028536,51.5,673.0,6225.0,1.646,1.08,4.039,0
1,0.381164,3.255385289,40.58,1236.0,5806.0,0.975,0.923,4.425,0
1,0.003608,7.4185369,0.81,1963.0,9763.0,2.045,2.303,4.179,0
1,0.235036,15.68434493,56.23,1136.0,6407.0,2.191,1.355,3.888,0
1,0.552263,5.357409918,124.05,1492.0,5768.0,2.057,0.993,3.809,0
1,0.467084,1.400991827,98.13,2468.0,6706.0,1.924,1.436,4.026,0
1,0.007869,1.34062901,0.82,1678.0,6045.0,0.955,1.038,4.494,0
1,0.362978,7.448375935,34.37,871.0,5636.0,0.867,0.846,4.489,0
1,0.010118,0.533628226,2.41,3885.0,7163.0,2.177,1.392,3.906,0
1,0.295257,0.678137665,30.37,2274.0,6429.0,0.942,0.91,4.449,0
1,0.406208,2.069415479,55.45,1768.0,6640.0,1.25,1.261,4.343,0
1,0.591862,8.04963472,95.98,1247.0,6698.0,1.485,1.197,4.171,0
1,0.526691,11.57894687,58.32,869.0,6028.0,1.014,0.849,4.355,0
1,0.557638,1.47258471,123.25,2705.0,7360.0,2.024,1.521,4.008,0
1,0.370753,4.446459958,36.15,1030.0,5615.0,0.893,0.929,4.504,0
1,0.690404,8.207257515,46.82,650.0,4859.0,0.621,0.61,4.637,0
1,0.021483,498.68845,2.44,246.0,6184.0,1.038,1.1,4.448,0
1,0.01632,1.22775105,1.0,1094.0,4551.0,0.56,0.59,4.713,0
1,0.278534,7.214721393,16.79,630.0,4705.0,0.552,0.552,4.696,0
3,0.118356,8.15275885,2.44,305.0,3327.0,0.189,0.169,5.113,1
2,0.010375,3.18740907,0.81,919.0,4808.0,0.715,0.723,4.589,0
2,0.004208,0.962815183,1.12,3152.0,6638.0,2.445,1.349,3.792,0
2,0.133357,0.696290095,12.63,1969.0,5904.0,0.867,0.958,4.543,0
1,0.011583,0.62240698,1.63,2663.0,6661.0,1.29,1.33,4.341,0
1,0.106918,24.09002065,9.39,551.0,5354.0,0.804,0.737,4.495,0
1,0.012682,4.4158933,1.42,1138.0,5977.0,1.022,1.133,4.473,0
1,0.382477,2.666961614,40.68,1469.0,6609.0,0.974,1.073,4.484,0
1,0.009493,1.17430183,2.22,3020.0,7537.0,2.145,1.703,4.007,0
1,0.402008,15.03946452,51.71,877.0,6410.0,1.178,1.077,4.329,0
1,0.21699,3.693951168,20.88,1148.0,5968.0,0.881,0.97,4.534,0
1,0.008547,1.05680287,0.83,1633.0,5584.0,0.885,0.974,4.532,0
1,0.237891,0.787122102,20.76,1655.0,5210.0,0.799,0.786,4.528,0
1,0.011745,2.15045295,24.27,4340.0,4899.0,18.92,3.05,2.356,0
1,0.005486,0.561524348,0.43,2050.0,5919.0,0.715,0.66,4.55,0
1,0.007028,1.21607873,1.92,2803.0,6234.0,2.5,1.255,3.741,0
2,0.485566,38.49536985,124.34,824.0,6050.0,2.345,1.332,3.823,0
1,0.009845,4.18224416,1.07,1206.0,6057.0,0.999,0.896,4.392,0
1,0.325502,0.643002821,36.82,2188.0,5681.0,1.036,0.807,4.315,0
1,0.006913,1.95119541,0.47,1050.0,4936.0,0.628,0.689,4.681,0
1,0.24583,53.220417,55.22,655.0,5653.0,2.057,1.24,3.905,0
1,0.533774,2.264471713,102.12,2103.0,6782.0,1.752,1.155,4.014,0
1,0.021847,18.3602239,2.04,637.0,5713.0,0.856,0.948,4.551,0
1,0.073347,281.509095,85.77,685.0,4797.0,10.709,1.791,2.632,0
1,0.307288,3.258249472,79.23,2057.0,6712.0,2.361,1.467,3.859,0
1,0.560775,552.8295063,56.89,229.0,5956.0,0.929,0.797,4.403,0
1,0.009365,0.773595312,0.96,1976.0,5973.0,0.935,1.024,4.506,0
1,0.020985,533.6593,1.92,205.0,5695.0,0.839,0.923,4.556,0
1,1.198089,44.82732381,429.0,779.0,5160.0,3.279,1.45,3.568,0
1,0.420242,7.535894184,24.64,642.0,4969.0,0.537,0.574,4.736,0
1,0.02826,0.562498925,2.88,2129.0,5638.0,0.933,0.868,4.437,0
1,0.448547,0.755049082,30.47,1551.0,5242.0,0.622,0.616,4.64,0
1,0.315745,1.012694226,42.51,2230.0,6487.0,1.233,1.085,4.292,0
1,0.708788,10.303356,69.66,787.0,5497.0,0.9,0.782,4.423,0
1,0.565458,2.214029545,94.23,1894.0,6604.0,1.526,1.283,4.178,0
1,0.402021,2.441988077,90.39,1993.0,6078.0,2.059,1.156,3.874,0
1,0.01026,2.44200193,0.95,1217.0,5587.0,0.851,0.952,4.556,0
1,0.012491,384.847556,1.09,220.0,5579.0,0.798,0.892,4.58,1
1,0.317796,2.131225773,35.68,1555.0,6181.0,1.028,0.925,4.38,0
1,0.757593,1.219736039,135.43,2611.0,7358.0,1.637,1.449,4.171,0
1,0.73335,2.015152464,132.05,2107.0,6988.0,1.649,1.448,4.163,0
1,0.498721,0.82820657,35.67,1473.0,5033.0,0.655,0.638,4.611,0
1,0.475456,2.537081943,67.96,1712.0,6735.0,1.309,1.275,4.307,0
1,0.308855,14.44312745,92.28,1182.0,5757.0,2.736,1.283,3.672,0
1,0.442281,5.61386908,34.24,714.0,4504.0,0.709,0.701,4.582,0
1,0.618569,9.080194398,76.4,1013.0,6461.0,1.131,1.162,4.396,0
1,0.465854,9.93442075,34.03,679.0,5382.0,0.669,0.749,4.654,0
1,0.552408,2.071939672,75.64,1696.0,6140.0,1.254,1.014,4.247,0
1,0.013549,8.5893644,1.21,792.0,5602.0,0.817,0.913,4.571,0
1,0.58465,8.589644815,140.07,1412.0,6331.0,2.194,1.142,3.813,0
1,0.511844,1.009671584,125.31,3287.0,7652.0,2.242,1.723,3.974,0
1,0.383122,1.260575815,29.91,1410.0,5388.0,0.715,0.701,4.576,0
1,0.007221,1.88912273,0.59,1248.0,5413.0,0.754,0.786,4.578,0
1,0.011036,0.609125246,0.96,1896.0,5595.0,0.796,0.89,4.581,0
1,0.502466,1.566528935,49.66,1551.0,5883.0,0.905,0.885,4.471,0
1,0.048667,4.52977632,12.22,2264.0,8912.0,2.299,2.164,4.05,0
4,0.004304,4.32744048,0.58,1254.0,5888.0,1.227,1.036,4.275,0
2,0.219276,0.87630504,22.24,1911.0,6032.0,0.929,0.0,4.508,0
1,0.234843,15.58279473,14.0,397.0,3849.0,0.546,0.549,4.703,0
1,0.009117,1.529283907,2.26,2550.0,6438.0,2.266,1.263,3.829,0
1,0.489639,2.908454772,40.85,1153.0,5631.0,0.764,0.702,4.518,0
1,0.446999,1.540396094,48.81,1576.0,5780.0,1.0,1.0,4.438,0
1,0.47064,1.540395674,117.33,2850.0,7394.0,2.283,1.502,3.897,0
1,0.010608,2.344138713,2.43,1797.0,5313.0,2.095,1.095,3.835,0
1,0.007106,0.91849333,0.93,2205.0,6469.0,1.193,1.26,4.385,0
1,0.312477,1.341078755,41.8,1968.0,6368.0,1.225,1.151,4.323,0
1,0.019913,589.74851,2.03,217.0,6003.0,0.932,1.019,4.507,0
1,0.136377,235.2976173,82.92,585.0,4894.0,5.568,1.051,2.968,0
1,0.011409,36.136968,1.3,600.0,6258.0,1.046,1.102,4.442,0
1,0.00399,0.933746709,0.36,1893.0,6302.0,0.815,0.831,4.535,0
1,0.007295,0.93376738,0.63,1678.0,5611.0,0.787,0.764,4.53,0
1,0.010704,0.93374073,0.84,1371.0,4753.0,0.717,0.72,4.585,0
1,0.008526,0.93369659,0.78,1680.0,5619.0,0.838,0.927,4.558,0
1,0.007434,0.9337473,0.6,1625.0,5649.0,0.741,0.841,4.606,0
1,0.0185,677.35794,7.12,388.0,6335.0,3.523,1.774,3.593,0
1,0.011315,4.0551242,3.13,2013.0,7064.0,2.531,1.806,3.888,0
1,0.007929,21.6817115,0.89,713.0,6297.0,1.031,1.084,4.448,0
1,0.012285,466.08101,2.13,305.0,6098.0,1.59,1.152,4.097,0
2,0.005366,3.796383639,0.71,1323.0,6017.0,1.21,1.064,4.3,0
2,0.019379,0.71059239,3.92,3318.0,7454.0,1.853,1.602,4.107,0
2,0.170311,3.36379289,44.77,1840.0,5947.0,2.407,1.378,3.814,0
2,0.005001,0.907818056,0.55,2012.0,6210.0,1.014,1.067,4.456,0
2,0.038734,297.71402,45.69,706.0,4916.0,10.801,1.587,2.572,0
2,0.00694,3.87594316,0.68,1081.0,5713.0,0.893,1.01,4.541,1
2,0.0069,0.93373761,1.0,2073.0,5534.0,1.326,0.948,4.17,0
2,0.009357,0.687739345,1.53,2837.0,6823.0,1.493,1.332,4.212,0
1,0.410212,9.524076544,151.0,1390.0,5180.0,3.371,1.112,3.428,0
1,0.666546,11.63785889,77.01,895.0,6360.0,1.058,1.105,4.433,0
2,0.013035,14.5862195,1.17,702.0,5904.0,0.819,0.899,4.565,0
2,0.224211,0.938074536,417.01,5718.0,4697.0,17.032,1.691,2.204,0
2,0.277516,0.698359996,28.97,1990.0,5761.0,0.956,1.035,4.492,0
1,0.026929,563.94854,2.55,209.0,5853.0,0.868,0.961,4.544,0
1,0.02152,0.98376204,12.44,4203.0,6431.0,5.294,1.932,3.276,0
2,0.024505,2.403704619,27.04,3903.0,6244.0,10.105,2.936,2.897,0
1,0.111425,33.65766894,78.44,1211.0,4774.0,6.447,0.871,2.759,0
1,0.009042,0.892988877,2.94,3285.0,6228.0,2.975,1.504,3.668,0
1,0.145356,0.705816203,15.33,2109.0,6106.0,0.966,1.043,4.487,0
1,0.941516,374.51648,73.1,220.0,5714.0,0.711,0.78,4.627,0
2,0.014391,10.3482112,1.29,724.0,5383.0,0.822,0.861,4.543,0
1,0.007102,1.7609276,1.53,2860.0,8784.0,1.967,2.017,4.156,0
1,0.080263,1.463148937,15.82,2371.0,6525.0,1.805,1.167,3.993,0
1,1.106412,374.514471,139.55,295.0,6446.0,1.155,1.17,4.381,0
1,0.007707,1.525924746,8.86,3786.0,5000.0,10.533,2.615,2.81,0
1,0.00332,1.25383162,0.47,2109.0,6472.0,1.299,1.146,4.271,0
1,0.136252,12.82252496,20.12,915.0,5845.0,1.352,1.003,4.178,0
1,0.005062,0.648772102,2.6,3758.0,4973.0,4.708,1.306,3.208,0
1,0.007173,0.93705132,6.09,5094.0,6691.0,7.781,2.703,3.088,0
1,0.008445,451.86579,1.85,464.0,9024.0,2.005,2.092,4.154,0
1,0.019534,491.52571,1.43,159.0,4541.0,0.669,0.661,4.608,0
1,0.024293,480.03759,1.14,109.0,3622.0,0.43,0.451,4.826,0
1,0.008852,0.592618966,0.86,2103.0,5926.0,0.887,0.978,4.532,0
1,0.00685,0.532854237,1.21,3042.0,6266.0,1.613,1.108,4.067,0
1,0.005053,0.566802672,1.08,2791.0,5102.0,1.961,0.86,3.787,0
1,0.013315,0.566796331,1.5,2411.0,6319.0,1.032,1.084,4.447,0
1,0.007606,0.566785459,0.84,2280.0,6063.0,1.012,1.117,4.476,0
1,0.004525,0.566792936,0.79,3114.0,6432.0,1.603,0.977,4.018,0
1,0.009229,0.5668004,0.88,2222.0,6215.0,0.872,0.968,4.543,0
1,0.007232,0.566793614,21.63,7584.0,3789.0,27.384,0.969,1.549,0
1,0.007001,0.566798676,0.68,2051.0,5490.0,0.887,0.783,4.436,0
1,0.007344,0.5667638,0.75,2178.0,5766.0,0.94,0.874,4.433,0
1,0.269442,38.51077573,18.68,352.0,4374.0,0.635,0.621,4.626,0
1,0.011109,0.577910513,1.1,2081.0,5730.0,0.908,0.96,4.503,0
1,0.004986,0.566807725,0.94,2524.0,5018.0,1.734,0.985,3.953,0
1,0.006672,0.566807422,1.13,2680.0,5616.0,1.547,0.958,4.04,0
1,0.066497,1.345078434,12.16,2324.0,6664.0,1.675,1.415,4.141,0
1,0.278895,439.1076969,24.7,221.0,5810.0,0.811,0.885,4.567,0
1,0.004786,0.594003994,1.55,4952.0,8596.0,2.968,1.994,3.793,0
1,0.010598,2.08802799,1.93,2003.0,6593.0,1.67,1.335,4.117,0
1,0.163018,10.4212788,36.9,1235.0,6183.0,2.073,1.268,3.908,0
1,0.177207,0.778705577,59.33,4233.0,7846.0,3.066,1.898,3.743,0
1,0.008132,4.44709107,0.96,1228.0,6137.0,1.076,0.96,4.357,0
1,62.968838,293.70696,6140.44,274.0,6054.0,0.893,0.938,4.508,0
1,0.66033,27.79576243,81.48,655.0,5915.0,1.13,0.992,4.329,0
1,0.656218,20.73374857,69.8,661.0,5620.0,0.974,0.797,4.363,0
1,0.686399,24.2382418,102.31,793.0,6457.0,1.365,1.233,4.259,0
1,0.545292,11.25882503,87.18,1080.0,6217.0,1.464,0.882,4.052,0
1,0.283033,28.16261258,23.52,470.0,4936.0,0.761,0.734,4.54,0
1,0.697893,75.3789569,58.76,365.0,5420.0,0.771,0.864,4.596,0
2,0.007027,9.0584662,2.46,1310.0,5198.0,3.207,1.552,3.614,0
1,0.535184,342.5531572,830.99,738.0,4857.0,14.219,1.95,2.422,0
1,0.010655,362.747593,2.51,384.0,6176.0,2.16,1.31,3.885,0
1,0.005103,0.536650344,1.57,3380.0,5490.0,2.825,1.396,3.681,0
1,0.018484,328.0485,2.22,292.0,6268.0,1.1,1.188,4.429,0
1,0.007136,1.72128752,0.65,1415.0,5813.0,0.833,0.925,4.561,0
