Kepler_OI_Name,Number_of_Planets,Planet_Radius_Earth,Equalibrium_Temp_K,Orbit_Period_Days,Star_Radius_Sun,Star_Temp_K,Star_Mass_Sun,Star_Surface_Gravity,Planet_Star_Radius_Ratio,Status
K03428.01,1,2.12,535.0,64.6589166,1.395,5821.0,1.054,4.172,0.013934,1
K07777.01,1,5.15,951.0,27.6760342,3.224,5123.0,1.051,3.442,0.014638,0
K03429.02,4,1.94,924.0,8.74192361,1.145,5596.0,0.95,4.298,0.015506,1
K03429.03,4,1.57,617.0,26.936878,0.998,5878.0,1.003,4.442,0.014418,0
K03499.01,2,0.85,715.0,12.4281308,0.729,5940.0,0.819,4.621,0.010648,0
K01792.03,3,1.32,873.0,9.10969334,1.073,5611.0,1.026,4.388,0.011234,1
K03499.02,2,0.74,1686.0,0.96283264,0.733,5955.0,0.811,4.617,0.009249,0
K03500.01,2,3.78,677.0,73.7502765,2.481,6056.0,1.408,3.797,0.013963,1
K03583.01,1,101.13,525.0,210.3064436,2.017,7591.0,1.665,4.05,0.459132,0
K03584.01,1,50.31,863.0,8.268081087,0.922,5749.0,0.987,4.502,0.499643,0
K03585.01,1,46.0,1187.0,3.564614021,0.892,5891.0,0.818,4.45,0.472251,0
K07745.01,1,2.6,315.0,533.47707,1.759,6077.0,0.964,3.931,0.013552,0
K03586.01,1,45.95,1061.0,5.877122413,1.043,5778.0,0.839,4.325,0.403463,0
K03587.01,1,463.05,4194.0,1.036592635,8.747,4884.0,1.522,2.737,0.484781,0
K03360.01,1,21.86,335.0,91.4999978,0.774,5263.0,0.816,4.572,0.258662,0
K03361.01,1,2.33,454.0,65.9407869,0.96,5982.0,1.047,4.493,0.02222,1
K07763.01,1,1.96,278.0,406.45737,1.141,6217.0,1.095,4.364,0.015734,0
K03362.01,1,43.01,542.0,30.47639859,0.787,5913.0,0.874,4.585,0.500513,0
K03363.01,1,1.69,746.0,14.53260546,0.932,6003.0,1.019,4.507,0.016627,1
K01718.02,2,2.14,377.0,153.348739,1.08,6127.0,0.964,4.356,0.018175,1
K07808.01,1,5.7,410.0,361.526458,1.923,7196.0,1.562,4.064,0.027145,0
K03432.01,1,2.36,564.0,48.0506878,1.453,5332.0,0.932,4.083,0.014886,1
K03816.01,1,75.22,1192.0,9.44942628,2.664,5092.0,1.265,3.689,0.258572,0
K03817.01,1,48.01,1979.0,0.933489066,1.084,5758.0,0.869,4.307,0.405613,0
K03818.01,1,3.74,3191.0,1.908525084,2.471,9174.0,2.294,4.013,0.013861,0
K07788.01,1,0.82,1718.0,0.798467681,0.733,5575.0,0.706,4.557,0.010278,0
K03819.01,1,67.0,2089.0,0.867721348,1.276,5510.0,0.911,4.186,0.480869,0
K03820.01,1,5.04,318.0,161.252567,0.811,5985.0,0.91,4.574,0.056948,0
K03893.01,1,1.86,787.0,3.90863457,0.653,4518.0,0.639,4.613,0.026067,1
K02092.03,3,29.77,464.0,77.086191,1.049,6228.0,1.107,4.441,0.259869,1
K03894.01,1,23.42,1729.0,1.673662758,1.053,6444.0,1.094,4.433,0.203697,0
K03895.01,1,594.32,1005.0,5.93717724,1.0,5780.0,1.0,4.438,5.442474,0
K03896.01,1,1.24,1106.0,3.89043062,0.896,5646.0,0.825,4.449,0.012681,0
K03897.01,1,2.66,668.0,16.8282542,0.972,5575.0,1.08,4.496,0.025021,0
K03667.01,1,59.57,1708.0,2.489549075,1.406,6184.0,0.991,4.138,0.387996,0
K01955.03,4,1.18,1897.0,1.644221032,1.369,6297.0,1.247,4.26,0.007869,1
K03668.01,1,84.63,1614.0,4.469731089,2.318,5758.0,1.258,3.808,0.334344,0
K03669.01,1,22.87,1526.0,1.731803197,1.029,5761.0,1.031,4.426,0.203526,0
K03670.01,1,126.54,3042.0,2.64830047,9.278,4839.0,1.808,2.761,0.124892,0
K02011.02,2,1.16,888.0,17.2653659,1.402,6388.0,1.259,4.244,0.007577,1
K03743.01,1,54.53,1201.0,3.486318703,1.0,5780.0,1.0,4.438,0.499394,0
K03744.01,1,25.95,1101.0,1.705780649,0.591,4970.0,0.589,4.665,0.402121,0
K03745.01,1,1044.28,932.0,7.45306683,1.0,5780.0,1.0,4.438,9.56302,0
K03746.01,1,51.67,1272.0,2.929299629,1.0,5780.0,1.0,4.438,0.473198,0
K03747.01,2,34.03,778.0,5.50811352,0.624,5188.0,0.689,4.687,0.499432,0
K03821.01,1,156.15,3357.0,0.569115097,1.705,7174.0,1.43,4.13,0.838661,0
K03822.01,1,25.8,1137.0,2.529073751,0.766,5465.0,0.857,4.598,0.308466,0
K03824.01,1,50.7,1917.0,0.916326699,0.972,6046.0,1.053,4.486,0.477648,0
K00435.03,6,2.36,561.0,33.0405509,0.971,5688.0,0.895,4.415,0.022276,1
K03898.01,1,27.42,1170.0,1.306723495,0.657,4651.0,0.644,4.612,0.382215,0
K03899.01,1,56.89,1964.0,0.7967202,1.0,5780.0,1.0,4.438,0.520964,0
K03900.01,1,28.76,290.0,359.102042,1.108,6355.0,1.151,4.41,0.237663,0
K03901.01,1,6.67,450.0,160.130899,1.759,6092.0,1.283,4.056,0.034707,1
K03902.01,1,1.46,1287.0,2.69634575,1.051,5418.0,0.871,4.335,0.012741,0
K03903.01,1,32.67,1352.0,2.553924603,0.986,5993.0,1.093,4.489,0.303455,0
K03671.01,1,46.24,798.0,8.487871809,0.855,5553.0,0.964,4.558,0.495239,0
K03672.01,1,39.18,768.0,5.50817321,0.644,5051.0,0.696,4.663,0.557136,0
K03673.01,1,31.9,994.0,6.142812722,1.0,5780.0,1.0,4.438,0.292113,0
K03674.01,1,40.63,312.0,175.0658609,0.819,6021.0,0.922,4.57,0.454277,0
K03675.01,1,51.9,584.0,20.8392148,0.812,5378.0,0.741,4.488,0.585349,0
K03676.01,1,73.07,860.0,9.50158045,1.0,5780.0,1.0,4.438,0.669155,0
K03747.02,2,3.52,513.0,19.226055,0.621,5193.0,0.687,4.689,0.051932,0
K03748.01,2,34.84,1278.0,2.050435466,0.825,5440.0,0.779,4.496,0.386675,0
K03750.01,1,39.32,1573.0,1.507101452,0.876,5884.0,0.794,4.453,0.411029,0
K03751.01,1,63.68,2025.0,1.274841686,1.281,6211.0,1.055,4.247,0.455222,0
K02055.02,4,1.79,1169.0,4.02582434,1.116,5509.0,0.924,4.308,0.014658,1
K03825.01,1,135.99,1667.0,2.845746618,1.776,5641.0,1.021,3.948,0.701174,0
K03826.01,1,28.64,1254.0,2.30120705,0.85,5641.0,0.944,4.554,0.30854,0
K03827.01,2,37.23,271.0,337.377514,0.998,6029.0,1.025,4.452,0.341647,0
K03828.01,1,27.86,828.0,8.58965725,0.892,5697.0,1.004,4.539,0.286052,0
K03904.01,1,23.05,972.0,8.56751264,1.054,6212.0,1.06,4.42,0.200293,0
K03905.01,1,15.14,1104.0,1.061934313,0.566,4304.0,0.552,4.675,0.244939,0
K03906.01,1,26.22,1481.0,2.406574511,1.107,6167.0,1.2,4.428,0.216878,0
K03907.01,1,5.82,871.0,28.64338839,1.767,6507.0,1.145,4.002,0.030138,0
K07792.01,1,29.26,965.0,96.231257,9.529,4895.0,1.563,2.674,0.028118,0
K03677.01,1,63.57,685.0,30.5528701,1.165,6441.0,1.152,4.367,0.499685,0
K01955.04,4,2.76,754.0,26.2347447,1.369,6297.0,1.247,4.26,0.018433,1
K03678.01,1,9.09,346.0,160.8845197,1.044,5650.0,0.818,4.313,0.079769,1
K03679.01,1,67.94,1143.0,4.04506346,1.0,5780.0,1.0,4.438,0.622151,0
K03680.01,1,11.49,352.0,141.2415405,1.017,5705.0,0.941,4.397,0.103416,1
K03681.01,2,11.17,343.0,217.8318429,1.167,6259.0,1.21,4.385,0.08768,1
K03752.01,1,5.67,1769.0,1.433262145,1.068,5977.0,0.864,4.318,0.048592,0
K03753.01,1,43.07,1372.0,0.782046543,0.591,4768.0,0.584,4.661,0.667358,0
K03754.01,1,54.55,1021.0,5.663604992,1.0,5780.0,1.0,4.438,0.499523,0
K03755.01,1,39.16,533.0,18.07661035,0.764,4848.0,0.755,4.55,0.469442,0
K03756.01,1,13.68,1338.0,6.47173281,1.685,6318.0,1.242,4.079,0.07437,0
K03830.01,1,27.35,1584.0,1.031100362,0.752,5666.0,0.841,4.601,0.333032,0
K03831.01,1,63.46,2161.0,0.597933142,1.0,5780.0,1.0,4.438,0.581098,0
K03832.01,1,7.97,982.0,5.36652724,0.849,5858.0,0.94,4.553,0.085983,0
K03834.01,1,17.63,1210.0,1.540392098,0.724,4911.0,0.7,4.564,0.223011,0
K03835.01,1,2.58,391.0,47.1484324,0.734,4975.0,0.746,4.579,0.032227,1
K02055.03,4,1.48,1369.0,2.50475282,1.116,5509.0,0.924,4.308,0.01214,1
K03908.01,1,2.23,566.0,59.3627946,1.471,5786.0,1.006,4.106,0.013889,1
K03910.01,1,21.72,1179.0,2.199076661,0.791,5310.0,0.838,4.565,0.25145,0
K03911.01,1,1.29,1549.0,1.79110997,0.999,6040.0,1.07,4.469,0.011842,1
K03912.01,1,1.69,938.0,7.77241144,0.993,6014.0,1.101,4.486,0.015604,0
K03681.02,2,1.25,943.0,10.51421162,1.167,6259.0,1.21,4.385,0.009808,1
K03682.01,1,62.52,810.0,11.34434745,1.0,5780.0,1.0,4.438,0.572515,0
K03683.01,1,9.17,380.0,214.3120439,1.357,6471.0,1.303,4.287,0.06189,1
K03684.01,1,37.24,2042.0,0.876826336,0.962,6344.0,1.024,4.481,0.354462,0
K03685.01,2,29.95,316.0,208.8690972,0.987,5914.0,0.938,4.421,0.277879,0
K03685.02,2,1.57,967.0,7.2593226,0.987,5914.0,0.938,4.421,0.014557,1
K03757.01,1,134.5,3234.0,1.98663794,2.619,9191.0,2.349,3.973,0.470304,0
K03758.01,1,26.65,727.0,13.54208867,0.927,5496.0,0.798,4.405,0.263217,0
K03759.01,1,34.45,794.0,7.549303633,0.815,5402.0,0.931,4.581,0.387116,0
K03760.01,1,35.53,1883.0,0.77544539,0.865,5861.0,0.957,4.546,0.376097,0
K07810.01,1,18.98,576.0,308.255238,7.797,4852.0,1.742,2.896,0.022287,0
K03836.01,1,2.52,841.0,3.46724809,0.543,4969.0,0.556,4.713,0.042435,0
K03837.01,1,43.5,1136.0,7.4413445,1.183,6540.0,1.066,4.321,0.336713,0
K03838.01,1,25.43,947.0,4.618309224,0.815,5452.0,0.91,4.572,0.285711,0
K03839.01,1,22.15,1906.0,0.677761275,0.853,5699.0,0.95,4.553,0.237792,0
K03840.01,1,44.7,1294.0,2.845739012,0.96,5982.0,1.047,4.493,0.426372,0
K07789.01,1,2.9,420.0,175.358905,2.02,5109.0,0.85,3.757,0.013125,0
K03914.01,1,3.48,551.0,12.42618005,0.684,4624.0,0.71,4.619,0.046627,0
K03915.01,1,23.25,1185.0,2.189090653,0.777,5401.0,0.871,4.593,0.274077,0
K03916.01,1,1.9,817.0,5.33905606,0.704,5057.0,0.676,4.573,0.024662,1
K07794.01,1,0.94,1451.0,1.99492332,0.971,5957.0,1.083,4.498,0.008828,0
K01960.02,2,2.42,746.0,23.2218115,1.374,5808.0,1.054,4.185,0.016108,1
K03686.01,1,24.15,1282.0,3.351573993,1.033,5984.0,0.995,4.408,0.21411,0
K03687.01,1,24.01,891.0,8.097050622,0.894,5753.0,0.771,4.423,0.245958,0
K03688.01,1,77.23,1851.0,2.119107262,1.423,6381.0,1.055,4.155,0.496971,0
K07800.01,1,1.53,2709.0,0.887691177,2.491,5500.0,1.348,3.775,0.00564,0
K02028.03,3,2.52,318.0,142.545,0.846,5642.0,0.91,4.542,0.02727,1
K03762.01,1,10.31,342.0,240.7990472,1.385,5758.0,1.029,4.168,0.068165,1
K03763.01,1,43.7,1211.0,0.888584158,0.616,4324.0,0.604,4.639,0.649611,0
K03765.01,1,144.5,1162.0,0.865959015,0.469,4561.0,0.492,4.788,2.821403,0
K03766.01,1,266.99,1564.0,0.594276199,0.667,4756.0,0.65,4.603,3.665677,0
K03841.01,1,27.85,988.0,1.527491117,0.595,4273.0,0.581,4.652,0.428584,0
K07811.01,1,0.56,2039.0,0.566814046,0.827,5724.0,0.845,4.53,0.006227,0
K03842.01,1,44.79,1460.0,0.61496383,0.663,4509.0,0.656,4.612,0.618606,0
K03843.01,1,4.98,295.0,161.253747,0.803,5570.0,0.88,4.573,0.056819,0
K03844.01,1,34.74,1266.0,2.974163938,1.0,5780.0,1.0,4.438,0.318122,0
K03845.01,1,670.04,2252.0,15.84131693,19.695,4993.0,3.546,2.399,0.311548,0
K03925.01,3,5.5,972.0,9.2075634,1.303,5678.0,1.015,4.215,0.038689,1
K03925.02,3,2.55,1484.0,2.5903958,1.303,5678.0,1.015,4.215,0.017944,1
K03925.03,3,2.69,1167.0,5.3235335,1.303,5678.0,1.015,4.215,0.018891,1
K03926.01,1,41.62,2198.0,0.831741499,1.14,6343.0,1.213,4.408,0.334314,0
K03927.01,1,2.06,1068.0,4.44737112,0.981,5472.0,0.846,4.382,0.019271,0
K03690.01,1,62.52,1004.0,12.89301802,1.408,6387.0,1.086,4.178,0.406644,0
K03691.01,2,62.25,1328.0,4.532416322,1.281,6306.0,1.148,4.283,0.445018,0
K03692.01,1,60.47,2183.0,1.160153553,1.382,6200.0,1.009,4.161,0.400707,0
K03693.01,1,378.61,2582.0,4.032760214,9.433,4969.0,2.572,2.899,0.367551,0
K03694.01,1,18.83,1176.0,3.723552982,0.89,6063.0,0.934,4.51,0.193728,0
K07801.01,1,0.87,1123.0,2.21396079,0.823,4922.0,0.79,4.505,0.009681,0
K03768.01,1,8.0,534.0,11.35501209,0.567,4594.0,0.56,4.679,0.129228,0
K03769.01,1,49.33,1959.0,1.195515251,1.155,6040.0,0.909,4.271,0.391084,0
K03771.01,1,14.0,989.0,5.80184753,0.921,5687.0,0.826,4.426,0.139233,0
K03772.01,1,66.14,1363.0,2.38404983,1.0,5780.0,1.0,4.438,0.605641,0
K03846.01,1,24.73,1080.0,5.24078259,0.917,6192.0,0.976,4.503,0.246927,0
K03847.01,1,2.62,1421.0,5.26641416,1.602,6338.0,1.142,4.087,0.014989,0
K03848.01,1,1.51,1374.0,1.847892736,0.842,5763.0,0.937,4.557,0.016387,1
K03849.01,1,23.28,997.0,0.604358764,0.427,3569.0,0.439,4.82,0.499189,0
K03850.01,1,82.26,1177.0,11.3775281,1.66,6943.0,1.459,4.162,0.453807,0
K03851.01,1,62.38,1963.0,0.7981968,1.0,5780.0,1.0,4.438,0.571257,0
K03917.01,1,2.58,2740.0,0.695954898,1.425,6737.0,1.303,4.243,0.016553,0
K03918.01,1,115.31,1853.0,0.948951607,1.0,5780.0,1.0,4.438,1.055912,0
K03919.01,1,108.54,1180.0,19.37070781,4.335,5321.0,1.783,3.416,0.229288,0
K03920.01,1,85.84,1713.0,14.46993942,9.043,4735.0,1.549,2.715,0.086932,0
K03921.01,1,5.19,1515.0,1.278555003,0.827,5636.0,0.899,4.557,0.057422,0
K01972.02,2,1.0,2024.0,1.226223959,1.34,5855.0,0.92,4.148,0.006849,1
K03695.01,1,27.47,1190.0,2.244600029,0.802,5256.0,0.745,4.502,0.313653,0
K03696.01,1,46.38,333.0,181.8521773,1.012,6063.0,1.117,4.476,0.419687,0
K03697.01,1,46.33,332.0,223.1127475,1.056,6211.0,0.993,4.389,0.40175,0
K03698.01,1,77.18,921.0,15.64064161,1.374,6517.0,1.313,4.279,0.51438,0
K02029.03,4,0.72,788.0,6.8873113,0.772,5208.0,0.796,4.563,0.00857,1
K07802.01,1,21.42,1286.0,43.8496474,10.363,4893.0,1.725,2.644,0.01893,0
K03775.01,1,106.66,2869.0,0.752158047,2.221,5770.0,1.255,3.844,0.439788,0
K03776.01,1,40.83,1233.0,3.796488133,1.018,6137.0,1.086,4.46,0.367269,0
K03852.01,1,31.39,1513.0,1.233076007,0.817,5602.0,0.913,4.571,0.351801,0
K03853.01,1,534.47,1006.0,21.5135234,3.318,5088.0,1.294,3.508,1.475099,0
K07784.01,1,1.53,749.0,19.4444573,1.081,6278.0,1.132,4.425,0.012987,0
K03854.01,1,22.76,1348.0,1.1910489,0.693,5089.0,0.666,4.58,0.300822,0
K03855.01,1,54.23,2227.0,0.546248198,1.0,5780.0,1.0,4.438,0.496587,0
K03856.01,1,95.19,2573.0,1.811966339,3.348,5904.0,1.635,3.602,0.260358,0
K03922.01,1,9.69,468.0,66.1539783,0.999,6077.0,1.077,4.471,0.088866,0
K03923.01,1,25.41,211.0,158.3226379,0.572,4340.0,0.557,4.67,0.406775,0
K00435.04,6,1.5,1140.0,3.93276627,0.971,5688.0,0.895,4.415,0.014124,1
K02094.02,2,2.79,297.0,198.680859,1.013,5330.0,0.869,4.366,0.025242,1
K03924.01,1,100.2,2255.0,1.592634161,1.768,6574.0,1.317,4.061,0.519012,0
K03699.01,1,27.77,1104.0,3.31577795,0.849,5528.0,0.864,4.516,0.299531,0
K03700.01,1,89.85,1264.0,2.990252395,1.0,5780.0,1.0,4.438,0.822802,0
K03701.01,1,510.48,1629.0,2.08043378,1.119,6377.0,1.147,4.399,4.177551,0
K03702.01,1,54.29,1069.0,4.944046127,1.0,5780.0,1.0,4.438,0.49712,0
K03703.01,1,43.21,1024.0,4.464565251,0.853,5743.0,0.949,4.553,0.463874,0
K03704.01,1,38.95,1404.0,1.523298835,0.866,5311.0,0.804,4.469,0.411842,0
K03778.01,1,39.34,2214.0,3.539631353,2.629,7021.0,1.447,3.759,0.137045,0
K03779.01,1,215.89,883.0,6.195861785,0.813,5608.0,0.909,4.573,2.43178,0
K07803.01,1,0.82,1920.0,0.566805514,0.917,5115.0,0.842,4.439,0.008194,0
K03780.01,1,21.5,796.0,27.961084,1.361,6770.0,1.204,4.249,0.144652,0
K03782.01,1,37.5,452.0,186.5168116,2.99,5018.0,1.421,3.639,0.114852,0
K03783.01,1,72.16,498.0,197.1455327,1.935,7214.0,1.69,4.093,0.341513,0
K03857.01,1,74.83,2247.0,0.532087933,1.0,5780.0,1.0,4.438,0.685266,0
K03858.01,1,23.55,979.0,3.204222652,0.741,5139.0,0.825,4.609,0.291035,0
K03859.01,1,55.58,2062.0,0.687898282,1.0,5780.0,1.0,4.438,0.509016,0
K03860.01,1,19.46,1180.0,2.178154774,0.712,5515.0,0.785,4.624,0.250308,0
K03861.01,1,31.84,1898.0,0.99466172,1.021,5750.0,0.816,4.332,0.285559,0
K03862.01,2,28.57,237.0,359.00688,0.834,5715.0,0.873,4.537,0.313721,0
K03928.01,1,1.45,2537.0,1.138548215,1.713,6520.0,1.094,4.01,0.007741,1
K03929.01,1,1680.99,1792.0,121.0598037,60.688,3942.0,1.696,1.101,0.253653,0
K07790.01,1,0.54,2162.0,0.721335207,0.948,6328.0,1.012,4.489,0.005213,0
K03930.01,1,1.85,1136.0,3.28274272,0.82,5741.0,0.837,4.533,0.020689,0
K03931.01,1,2.93,1839.0,1.231361934,1.016,6095.0,0.9,4.378,0.026429,0
K02098.02,2,2.21,508.0,89.7224125,1.262,6429.0,1.011,4.241,0.016065,1
K01986.02,2,1.21,784.0,7.12766417,0.821,5159.0,0.868,4.548,0.013519,1
K03705.01,1,345.7,2719.0,2.080431782,2.115,8344.0,1.79,4.04,1.496806,0
K03706.01,1,118.11,2255.0,1.157804607,1.425,6510.0,1.228,4.219,0.759009,0
K03707.01,1,22.98,739.0,19.979098,1.126,5907.0,0.915,4.296,0.186854,0
K03708.01,1,136.47,2691.0,1.433262401,1.959,7311.0,1.442,4.013,0.637923,0
K03784.01,1,49.6,711.0,23.8706941,1.166,6022.0,1.007,4.308,0.389546,0
K07804.01,1,1.06,2661.0,0.566769068,1.533,5496.0,0.853,3.998,0.006355,0
K03785.01,1,23.76,2021.0,6.2820426,3.798,6635.0,1.705,3.511,0.057292,0
K03786.01,1,37.62,1643.0,0.97430309,0.786,5688.0,0.87,4.583,0.438332,0
K03862.02,2,23.0,341.0,119.686505,0.834,5715.0,0.873,4.537,0.25255,0
K03863.01,1,26.31,1076.0,53.556625,3.618,7643.0,2.082,3.639,0.066604,0
K03864.01,2,0.99,1351.0,1.210693626,0.756,5014.0,0.756,4.559,0.01198,1
K01905.03,3,1.15,427.0,34.2115022,0.721,4955.0,0.774,4.61,0.014665,1
K03630.01,1,43.71,842.0,7.061149921,0.798,5585.0,0.852,4.564,0.501653,0
K03631.01,1,70.67,1310.0,2.682767439,1.0,5780.0,1.0,4.438,0.647193,0
K03632.01,1,46.24,1310.0,3.711012492,1.117,6141.0,1.051,4.365,0.379062,0
K03633.01,1,60.45,1502.0,1.780982447,1.0,5780.0,1.0,4.438,0.55359,0
K03634.01,1,108.78,3429.0,1.815632406,2.408,9954.0,2.485,4.07,0.413671,0
K03709.01,1,42.69,323.0,205.5833309,0.915,6328.0,1.0,4.516,0.427207,0
K03710.01,1,101.41,882.0,4.309067482,0.789,4897.0,0.761,4.526,1.176969,0
K07797.01,1,0.7,527.0,36.4721523,0.895,5853.0,0.99,4.529,0.007177,0
K03711.01,1,8.6,335.0,111.0396205,0.777,5470.0,0.71,4.509,0.101402,0
K03712.01,1,928.96,4037.0,3.187087241,23.673,4599.0,2.799,2.137,0.359353,0
K03713.01,1,100.39,1807.0,1.023470248,1.0,5780.0,1.0,4.438,0.919362,0
K03714.01,1,39.19,1910.0,0.875267982,0.898,5821.0,0.742,4.402,0.399678,0
K03788.01,1,2674.69,6436.0,5.55260695,116.965,3306.0,0.935,0.273,0.209409,0
K03789.01,1,60.5,1502.0,2.347479696,1.138,5891.0,0.953,4.305,0.486841,0
K07805.01,1,0.49,2006.0,1.13353095,1.121,6318.0,1.046,4.36,0.003967,0
K03790.01,1,36.92,1892.0,0.890745373,1.0,5780.0,1.0,4.438,0.338117,0
K03791.01,2,7.23,308.0,440.7843755,1.393,6340.0,1.031,4.163,0.047554,1
K03792.01,1,7.13,900.0,2.723858181,0.733,4416.0,0.728,4.57,0.089031,0
K03793.01,1,56.3,2118.0,0.635441862,1.0,5780.0,1.0,4.438,0.515605,0
K03865.01,1,1.39,1390.0,3.255189932,1.256,5807.0,0.977,4.23,0.010158,0
K03866.01,1,32.12,1100.0,2.531140101,0.75,5325.0,0.84,4.607,0.392165,0
K03867.01,1,1.46,1676.0,0.938750221,0.886,5497.0,0.964,4.527,0.01514,1
K03868.01,1,7.86,2328.0,2.992704682,3.915,5908.0,1.755,3.497,0.018393,0
K03869.01,1,39.52,1513.0,6.12810722,1.667,7245.0,1.46,4.158,0.217095,0
K03635.01,1,36.16,897.0,2.115511511,0.661,4188.0,0.656,4.615,0.500992,0
K03636.01,1,71.52,1351.0,2.446736567,1.0,5780.0,1.0,4.438,0.654961,0
K03637.01,1,173.18,1062.0,21.3779536,3.484,4905.0,0.883,3.3,0.455185,0
K03638.01,1,533.08,1472.0,4.350460215,1.416,6585.0,1.185,4.208,3.447527,0
K03639.01,1,251.93,1254.0,22.77194512,4.61,5073.0,0.812,3.02,0.500445,0
K01915.02,2,2.65,592.0,67.844689,1.812,5878.0,1.212,4.005,0.013389,1
K01992.02,3,3.61,705.0,27.3214242,1.451,5592.0,1.0,4.115,0.022773,1
K03715.01,1,63.42,1134.0,9.84883968,1.31,6938.0,1.198,4.281,0.443343,0
K03717.01,1,44.24,319.0,227.6625222,1.007,6124.0,0.959,4.414,0.402352,0
K03718.01,1,9.14,1568.0,1.06100873,0.947,5080.0,0.855,4.417,0.088429,0
K03719.01,1,28.21,1379.0,0.623393802,0.639,4330.0,0.632,4.628,0.404339,0
K03794.01,1,22.95,1437.0,0.65355361,0.66,4550.0,0.666,4.622,0.318427,1
K02034.02,2,1.29,1256.0,2.3702932,0.868,5668.0,0.963,4.545,0.013622,1
K07806.01,1,122.64,14667.0,0.566793534,138.056,3420.0,1.291,0.269,0.008135,0
K03795.01,1,89.79,1669.0,1.873380717,1.171,5992.0,0.96,4.283,0.702166,0
K03796.01,1,51.11,2925.0,1.87337894,5.721,4740.0,0.949,2.9,0.081812,0
K03797.01,1,21.06,901.0,7.50023955,0.919,5849.0,1.014,4.517,0.209878,0
K03870.01,1,21.71,560.0,23.6270348,0.857,5305.0,0.805,4.477,0.231978,0
K03871.01,1,66.73,3124.0,0.716709897,2.742,5173.0,0.811,3.471,0.222864,0
K03872.01,1,30.38,1566.0,2.248063246,1.112,6325.0,1.157,4.409,0.250172,0
K03873.01,1,54.17,896.0,63.3278636,5.198,4919.0,0.938,2.979,0.095439,0
K02076.02,2,6.11,313.0,219.3215562,1.012,6063.0,1.117,4.476,0.055313,1
K03640.01,1,19.17,289.0,245.4382021,0.99,5637.0,0.866,4.383,0.177328,0
K03641.01,2,33.24,361.0,178.4129899,1.148,6078.0,1.064,4.346,0.265158,0
K03642.01,1,37.56,1118.0,2.192004364,0.687,5306.0,0.765,4.642,0.500675,0
K03643.01,1,40.37,1160.0,3.900109346,0.969,5791.0,0.91,4.424,0.381514,0
K03644.01,2,165.15,3693.0,1.471060209,2.911,8749.0,1.979,3.806,0.519524,0
K03720.01,1,35.2,468.0,213.3990406,1.83,6960.0,1.435,4.069,0.176124,0
K03721.01,1,51.44,1157.0,6.40802979,1.194,6261.0,1.017,4.293,0.394488,0
K03723.01,1,458.02,7100.0,0.962835804,32.244,3982.0,1.104,1.464,0.130081,0
K03724.01,1,19.96,1285.0,4.639602084,1.194,6078.0,0.868,4.223,0.153067,0
K03798.01,1,3.94,1209.0,2.991885335,0.839,5750.0,0.747,4.464,0.042959,0
K03799.01,1,7.08,1395.0,1.327471395,0.777,5232.0,0.727,4.519,0.083455,0
K07807.01,1,0.5,2548.0,0.566792595,1.121,6277.0,0.961,4.322,0.004114,0
K03800.01,1,26042.9,4120.0,1.247156944,9.67,4770.0,1.373,2.605,24.662711,0
K03802.01,1,34.34,1571.0,2.119100054,1.078,6292.0,1.129,4.426,0.291718,0
K03874.01,1,4.28,1671.0,1.466535757,1.02,5888.0,0.924,4.387,0.038383,0
K03875.01,1,39.46,1151.0,8.870415578,1.514,6022.0,0.888,4.027,0.238656,0
K07786.01,1,1.26,2475.0,1.49131759,2.429,6014.0,1.303,3.782,0.004751,0
K03876.01,1,1.96,621.0,19.57783279,0.884,5620.0,0.971,4.533,0.020303,1
K03877.01,1,15.7,1126.0,3.04476607,0.818,5627.0,0.91,4.568,0.175754,0
K03878.01,2,2.84,438.0,70.9672087,0.986,5818.0,1.032,4.464,0.026365,1
K03645.01,1,51.69,1106.0,4.45543346,1.0,5780.0,1.0,4.438,0.473378,0
K03646.01,2,45.93,720.0,14.32388995,0.895,5853.0,0.99,4.529,0.469972,0
K03647.01,1,601.32,749.0,20.42723232,1.121,6167.0,1.032,4.354,4.912193,0
K01922.03,3,4.22,407.0,105.6552651,1.136,5741.0,1.01,4.331,0.033986,1
K03648.01,1,47.58,1233.0,4.029803201,1.078,6024.0,1.028,4.385,0.404176,0
K03649.01,1,73.29,2080.0,1.303858554,1.343,6282.0,1.057,4.207,0.499714,0
K02004.02,3,0.98,1309.0,3.18899015,1.176,5700.0,1.071,4.327,0.007617,1
K03725.01,1,450.76,4106.0,1.570518376,11.82,5314.0,3.083,2.782,0.349222,0
K03726.01,1,13.66,265.0,115.9943364,0.735,4530.0,0.725,4.566,0.170135,0
K03727.01,1,29.19,1711.0,0.623441636,0.654,5319.0,0.638,4.612,0.408688,0
K03803.01,1,163.25,1494.0,14.5417471,5.922,5032.0,1.41,3.042,0.252447,0
K03804.01,1,52.91,1494.0,2.81753381,1.098,6313.0,0.929,4.325,0.441301,0
K02039.02,2,0.75,1872.0,0.762132307,0.934,5594.0,0.981,4.489,0.007382,1
K03805.01,1,539.16,1261.0,56.6993107,13.547,4727.0,2.1,2.497,0.364464,0
K03806.01,1,4.49,303.0,161.252247,0.811,5555.0,0.762,4.502,0.050688,0
K03879.01,1,37.79,2106.0,0.867719291,1.056,6220.0,1.013,4.398,0.327751,0
